,agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,data_type_cd,parm_cd,stat_cd,ts_id,loc_web_ds,medium_grp_cd,parm_grp_cd,srs_id,access_cd,begin_date,Year_start,end_date,Year_end,count_nu,period,county,station_nm,dec_lat_va,dec_long_va
951,USGS,210215985,"CAPE FEAR R AT STATE HWY 42 NR BRICKHAVEN, NC",ST,35.5484872,-79.0258512,S,NAD83,NA,NA,NA,3030004,qw,90095,NA,0,NA,wat,PHY,1646694,0,10/25/88,1988,6/23/03,2003,132,5354,chatham,"CAPE FEAR R AT STATE HWY 42 NR BRICKHAVEN, NC",35.5484872,-79.0258512
952,USGS,2102237,"PARKERS CREEK TRIB NEAR COKESBURY, NC",ST,35.538767,-78.9211277,S,NAD83,NA,NA,NA,3030004,qw,95,NA,0,NA,wat,PHY,1646694,0,12/20/77,1977,4/26/78,1978,2,127,harnett,"PARKERS CREEK TRIB NEAR COKESBURY, NC",35.538767,-78.9211277
953,USGS,2102500,"CAPE FEAR RIVER AT LILLINGTON, NC",ST,35.4061111,-78.8133333,S,NAD83,103.63,0.01,NAVD88,3030004,qw,95,NA,0,NA,oth,PHY,1646694,0,7/14/69,1969,6/25/71,1971,24,711,harnett,"CAPE FEAR RIVER AT LILLINGTON, NC",35.4061111,-78.8133333
954,USGS,2102500,"CAPE FEAR RIVER AT LILLINGTON, NC",ST,35.4061111,-78.8133333,S,NAD83,103.63,0.01,NAVD88,3030004,qw,95,NA,0,NA,wat,PHY,1646694,0,2/18/57,1957,9/27/83,1983,113,9717,harnett,"CAPE FEAR RIVER AT LILLINGTON, NC",35.4061111,-78.8133333
955,USGS,2102500,"CAPE FEAR RIVER AT LILLINGTON, NC",ST,35.4061111,-78.8133333,S,NAD83,103.63,0.01,NAVD88,3030004,qw,90095,NA,0,NA,wat,PHY,1646694,0,10/6/82,1982,9/27/83,1983,10,356,harnett,"CAPE FEAR RIVER AT LILLINGTON, NC",35.4061111,-78.8133333
956,USGS,210289715,"MILL CREEK TRIB NR SOUTHERN PINES, NC",ST,35.1565478,-79.3675318,S,NAD83,NA,NA,NA,3030004,qw,95,NA,0,NA,wat,PHY,1646694,0,9/21/83,1983,1/15/86,1986,19,847,moore,"MILL CREEK TRIB NR SOUTHERN PINES, NC",35.1565478,-79.3675318
957,USGS,210289715,"MILL CREEK TRIB NR SOUTHERN PINES, NC",ST,35.1565478,-79.3675318,S,NAD83,NA,NA,NA,3030004,qw,90095,NA,0,NA,wat,PHY,1646694,0,9/21/83,1983,1/15/86,1986,19,847,moore,"MILL CREEK TRIB NR SOUTHERN PINES, NC",35.1565478,-79.3675318
958,USGS,2102908,"FLAT CREEK NEAR INVERNESS, NC",ST,35.18277778,-79.1775,S,NAD83,190.4,0.05,NAVD88,3030004,qw,95,NA,0,NA,wat,PHY,1646694,0,10/18/73,1973,4/26/78,1978,10,1651,moore,"FLAT CREEK NEAR INVERNESS, NC",35.18277778,-79.1775
959,USGS,2102930,"CRANE CREEK NEAR VASS, NC",ST,35.29821197,-79.2716926,S,NAD83,NA,NA,NA,3030004,qw,95,NA,0,NA,wat,PHY,1646694,0,8/9/55,1955,8/24/55,1955,2,15,moore,"CRANE CREEK NEAR VASS, NC",35.29821197,-79.2716926
960,USGS,2103500,"LITTLE RIVER AT LINDEN, NC",ST,35.2629403,-78.776134,S,NAD83,73.1,1,NGVD29,3030004,qw,95,NA,0,NA,wat,PHY,1646694,0,10/26/54,1954,8/15/61,1961,22,2485,harnett,"LITTLE RIVER AT LINDEN, NC",35.2629403,-78.776134
961,USGS,210382000,"LITTLE CROSS CR AB BONNIE DOONE LAKE NR SHAWS, NC",ST,35.1193293,-78.9455828,S,NAD83,NA,NA,NA,3030004,qw,95,NA,0,NA,wat,PHY,1646694,0,10/18/96,1996,1/7/98,1998,20,446,cumberland,"LITTLE CROSS CR AB BONNIE DOONE LAKE NR SHAWS, NC",35.1193293,-78.9455828
962,USGS,210382026,"LTL CROSS CR BL BONNIE DOONE LAKE DAM NR SHAWS, NC",ST,35.10905169,-78.9433606,S,NAD83,NA,NA,NA,3030004,qw,95,NA,0,NA,wat,PHY,1646694,0,10/18/96,1996,1/7/98,1998,19,446,cumberland,"LTL CROSS CR BL BONNIE DOONE LAKE DAM NR SHAWS, NC",35.10905169,-78.9433606
963,USGS,210382035,"LTL CROSS CR BL KORNBOW LAKE DAM NR SHAWS, NC",ST,35.10127415,-78.9280823,S,NAD83,NA,NA,NA,3030004,qw,95,NA,0,NA,wat,PHY,1646694,0,10/18/96,1996,1/7/98,1998,18,446,cumberland,"LTL CROSS CR BL KORNBOW LAKE DAM NR SHAWS, NC",35.10127415,-78.9280823
964,USGS,210382050,"LTL CROSS CR BL MINTZ POND NR BONNIE DOONE, NC",ST,35.08877434,-78.9239156,S,NAD83,NA,NA,NA,3030004,qw,95,NA,0,NA,wat,PHY,1646694,0,10/17/96,1996,1/7/98,1998,19,447,cumberland,"LTL CROSS CR BL MINTZ POND NR BONNIE DOONE, NC",35.08877434,-78.9239156
965,USGS,210382068,"LTL CROSS CR TRIB BL DAM NR BONNIE DOONE, NC",ST,35.08544106,-78.9230822,S,NAD83,NA,NA,NA,3030004,qw,95,NA,0,NA,wat,PHY,1646694,0,10/18/96,1996,1/7/98,1998,18,446,cumberland,"LTL CROSS CR TRIB BL DAM NR BONNIE DOONE, NC",35.08544106,-78.9230822
966,USGS,210382097,GLENVILLE LK INFL PIPE FM BIG CROSS CR AT FAYETTV,LK,35.06988594,-78.8969703,S,NAD83,NA,NA,NA,NA,qw,95,NA,0,NA,wat,PHY,1646694,0,10/17/96,1996,1/7/98,1998,10,447,cumberland,GLENVILLE LK INFL PIPE FM BIG CROSS CR AT FAYETTV,35.06988594,-78.8969703
967,USGS,210382103,"LTL CROSS CR BL GLENVLE LK DAM AT FAYETTEVILLE, NC",ST,35.06877485,-78.8961369,F,NAD83,NA,NA,NA,3030004,qw,95,NA,0,NA,wat,PHY,1646694,0,10/17/96,1996,1/7/98,1998,18,447,cumberland,"LTL CROSS CR BL GLENVLE LK DAM AT FAYETTEVILLE, NC",35.06877485,-78.8961369
968,USGS,2104000,"CAPE FEAR RIVER AT FAYETTEVILLE, NC",ST,35.0497222,-78.85638889,5,NAD83,19.64,0.01,NAVD88,3030004,qw,95,NA,0,NA,oth,PHY,1646694,0,8/19/69,1969,5/8/73,1973,11,1358,cumberland,"CAPE FEAR RIVER AT FAYETTEVILLE, NC",35.0497222,-78.85638889
969,USGS,2104000,"CAPE FEAR RIVER AT FAYETTEVILLE, NC",ST,35.0497222,-78.85638889,5,NAD83,19.64,0.01,NAVD88,3030004,qw,95,NA,0,NA,wat,PHY,1646694,0,8/29/60,1960,5/8/73,1973,28,4635,cumberland,"CAPE FEAR RIVER AT FAYETTEVILLE, NC",35.0497222,-78.85638889
970,USGS,2104500,"ROCKFISH CREEK NEAR HOPE MILLS, NC",ST,34.9659978,-78.91752668,S,NAD83,52.25,1,NGVD29,3030004,qw,95,NA,0,NA,wat,PHY,1646694,0,10/15/53,1953,9/24/55,1955,8,709,cumberland,"ROCKFISH CREEK NEAR HOPE MILLS, NC",34.9659978,-78.91752668
971,USGS,2105500,"CAPE FEAR R AT WILM O HUSKE LOCK NR TARHEEL, NC",ST,34.83555556,-78.8236111,S,NAD83,28.07,0.01,NAVD88,3030005,qw,95,NA,0,NA,wat,PHY,1646694,0,2/3/58,1958,8/15/61,1961,8,1289,bladen,"CAPE FEAR R AT WILM O HUSKE LOCK NR TARHEEL, NC",34.83555556,-78.8236111
972,USGS,2105524,"ELLIS CREEK TRIB AT SR1325 NEAR WHITE OAK, NC",ST,34.76739165,-78.6897386,S,NAD83,NA,NA,NA,3030005,qw,94,NA,0,NA,wat,PHY,1646694,0,10/6/80,1980,11/3/80,1980,2,28,bladen,"ELLIS CREEK TRIB AT SR1325 NEAR WHITE OAK, NC",34.76739165,-78.6897386
973,USGS,2105524,"ELLIS CREEK TRIB AT SR1325 NEAR WHITE OAK, NC",ST,34.76739165,-78.6897386,S,NAD83,NA,NA,NA,3030005,qw,95,NA,0,NA,wat,PHY,1646694,0,3/23/78,1978,8/3/81,1981,19,1229,bladen,"ELLIS CREEK TRIB AT SR1325 NEAR WHITE OAK, NC",34.76739165,-78.6897386
974,USGS,2105524,"ELLIS CREEK TRIB AT SR1325 NEAR WHITE OAK, NC",ST,34.76739165,-78.6897386,S,NAD83,NA,NA,NA,3030005,qw,90095,NA,0,NA,wat,PHY,1646694,0,11/3/80,1980,8/3/81,1981,6,273,bladen,"ELLIS CREEK TRIB AT SR1325 NEAR WHITE OAK, NC",34.76739165,-78.6897386
975,USGS,2105544,"CAPE FEAR RIVER AT LOCK 2 NEAR ELIZABETHTOWN, NC",ST,34.63249167,-78.6028444,S,NAD83,9.55,1,NGVD29,3030005,qw,95,NA,0,NA,oth,PHY,1646694,0,7/14/69,1969,5/8/73,1973,27,1394,bladen,"CAPE FEAR RIVER AT LOCK 2 NEAR ELIZABETHTOWN, NC",34.63249167,-78.6028444
976,USGS,2105544,"CAPE FEAR RIVER AT LOCK 2 NEAR ELIZABETHTOWN, NC",ST,34.63249167,-78.6028444,S,NAD83,9.55,1,NGVD29,3030005,qw,95,NA,0,NA,wat,PHY,1646694,0,9/23/69,1969,5/8/73,1973,15,1323,bladen,"CAPE FEAR RIVER AT LOCK 2 NEAR ELIZABETHTOWN, NC",34.63249167,-78.6028444
977,USGS,2105630,"TURNBULL CREEK NEAR ELIZABETHTOWN, NC",ST,34.69239289,-78.5836222,S,NAD83,NA,NA,NA,3030005,qw,95,NA,0,NA,wat,PHY,1646694,0,11/1/51,1951,12/2/58,1958,7,2588,bladen,"TURNBULL CREEK NEAR ELIZABETHTOWN, NC",34.69239289,-78.5836222
978,USGS,2105769,"CAPE FEAR R AT LOCK 1 NR KELLY, NC",ST,34.40444444,-78.2936111,S,NAD83,-4,0.1,NAVD88,3030005,qw,94,NA,0,NA,wat,PHY,1646694,0,10/14/80,1980,11/3/80,1980,2,20,bladen,"CAPE FEAR R AT LOCK 1 NR KELLY, NC",34.40444444,-78.2936111
979,USGS,2105769,"CAPE FEAR R AT LOCK 1 NR KELLY, NC",ST,34.40444444,-78.2936111,S,NAD83,-4,0.1,NAVD88,3030005,qw,95,NA,0,NA,oth,PHY,1646694,0,1/29/73,1973,9/19/73,1973,9,233,bladen,"CAPE FEAR R AT LOCK 1 NR KELLY, NC",34.40444444,-78.2936111
980,USGS,2105769,"CAPE FEAR R AT LOCK 1 NR KELLY, NC",ST,34.40444444,-78.2936111,S,NAD83,-4,0.1,NAVD88,3030005,qw,95,NA,0,NA,wat,PHY,1646694,0,1/29/73,1973,9/30/99,1999,191,9740,bladen,"CAPE FEAR R AT LOCK 1 NR KELLY, NC",34.40444444,-78.2936111
981,USGS,2105769,"CAPE FEAR R AT LOCK 1 NR KELLY, NC",ST,34.40444444,-78.2936111,S,NAD83,-4,0.1,NAVD88,3030005,qw,90095,NA,0,NA,wat,PHY,1646694,0,10/14/80,1980,9/13/96,1996,68,5813,bladen,"CAPE FEAR R AT LOCK 1 NR KELLY, NC",34.40444444,-78.2936111
982,USGS,2105771,"CAPE FEAR RIVER NR ACME, NC",ST,34.39683485,-78.2677776,S,NAD83,NA,NA,NA,3030005,qw,95,NA,0,NA,oth,PHY,1646694,0,8/19/69,1969,5/8/73,1973,10,1358,columbus,"CAPE FEAR RIVER NR ACME, NC",34.39683485,-78.2677776
983,USGS,2105771,"CAPE FEAR RIVER NR ACME, NC",ST,34.39683485,-78.2677776,S,NAD83,NA,NA,NA,3030005,qw,95,NA,0,NA,wat,PHY,1646694,0,10/1/56,1956,5/8/73,1973,198,6063,columbus,"CAPE FEAR RIVER NR ACME, NC",34.39683485,-78.2677776
984,USGS,2105900,"HOOD CREEK NEAR LELAND, NC",ST,34.2786111,-78.1252778,S,NAD83,12.22,0.01,NGVD29,3030005,qw,95,NA,0,NA,wat,PHY,1646694,0,10/1/51,1951,8/16/61,1961,15,3607,brunswick,"HOOD CREEK NEAR LELAND, NC",34.2786111,-78.1252778
985,USGS,2106000,"LITTLE COHARIE CREEK NEAR ROSEBORO, NC",ST,34.9537808,-78.4877838,S,NAD83,80.52,1,NGVD29,3030006,qw,95,NA,0,NA,wat,PHY,1646694,0,2/3/55,1955,8/17/61,1961,12,2387,sampson,"LITTLE COHARIE CREEK NEAR ROSEBORO, NC",34.9537808,-78.4877838
986,USGS,2106500,"BLACK RIVER NEAR TOMAHAWK, NC",ST,34.755,-78.2886111,S,NAD83,23.79,0.01,NAVD88,3030006,qw,95,NA,0,NA,wat,PHY,1646694,0,2/3/55,1955,3/16/10,2010,25,20130,sampson,"BLACK RIVER NEAR TOMAHAWK, NC",34.755,-78.2886111
987,USGS,2106648,"BLACK RIVER AT SR1722 NEAR DUNN, NC",ST,35.34794029,-78.6241806,S,NAD83,NA,NA,NA,3030006,qw,95,NA,0,NA,wat,PHY,1646694,0,9/13/77,1977,8/15/81,1981,57,1432,harnett,"BLACK RIVER AT SR1722 NEAR DUNN, NC",35.34794029,-78.6241806
988,USGS,2106648,"BLACK RIVER AT SR1722 NEAR DUNN, NC",ST,35.34794029,-78.6241806,S,NAD83,NA,NA,NA,3030006,qw,90095,NA,0,NA,wat,PHY,1646694,0,12/2/80,1980,8/15/81,1981,9,256,harnett,"BLACK RIVER AT SR1722 NEAR DUNN, NC",35.34794029,-78.6241806
989,USGS,2106651,"BLACK RIVER NEAR ERWIN, NC",ST,35.31182957,-78.6452934,S,NAD83,NA,NA,NA,3030006,qw,95,NA,0,NA,wat,PHY,1646694,0,9/13/77,1977,8/15/81,1981,66,1432,harnett,"BLACK RIVER NEAR ERWIN, NC",35.31182957,-78.6452934
990,USGS,2106651,"BLACK RIVER NEAR ERWIN, NC",ST,35.31182957,-78.6452934,S,NAD83,NA,NA,NA,3030006,qw,90095,NA,0,NA,wat,PHY,1646694,0,12/2/80,1980,8/15/81,1981,12,256,harnett,"BLACK RIVER NEAR ERWIN, NC",35.31182957,-78.6452934
991,USGS,2107000,"SOUTH RIVER NEAR PARKERSBURG, NC",ST,34.8126708,-78.4569493,S,NAD83,50.38,1,NGVD29,3030006,qw,95,NA,0,NA,wat,PHY,1646694,0,8/25/54,1954,8/8/62,1962,13,2905,bladen,"SOUTH RIVER NEAR PARKERSBURG, NC",34.8126708,-78.4569493
992,USGS,2107154,"SOUTH RIVER TRIB AT NC 41 AT TOMAHAWK, NC",ST,34.70433729,-78.3400002,S,NAD83,NA,NA,NA,3030006,qw,95,NA,0,NA,wat,PHY,1646694,0,10/17/73,1973,4/26/78,1978,10,1652,sampson,"SOUTH RIVER TRIB AT NC 41 AT TOMAHAWK, NC",34.70433729,-78.3400002
993,USGS,2107500,"COLLY CREEK NEAR KELLY, NC",ST,34.4635011,-78.25694339,S,NAD83,15.27,1,NGVD29,3030006,qw,95,NA,0,NA,wat,PHY,1646694,0,2/2/55,1955,8/30/60,1960,8,2036,bladen,"COLLY CREEK NEAR KELLY, NC",34.4635011,-78.25694339
994,USGS,2107544,"BLACK RIVER NEAR CURRIE, NC",ST,34.43166667,-78.1436111,S,NAD83,NA,NA,NA,3030006,qw,95,NA,0,NA,wat,PHY,1646694,0,1/30/86,1986,1/30/86,1986,1,0,pender,"BLACK RIVER NEAR CURRIE, NC",34.43166667,-78.1436111
995,USGS,2107544,"BLACK RIVER NEAR CURRIE, NC",ST,34.43166667,-78.1436111,S,NAD83,NA,NA,NA,3030006,qw,90095,NA,0,NA,wat,PHY,1646694,0,7/3/85,1985,1/30/86,1986,2,211,pender,"BLACK RIVER NEAR CURRIE, NC",34.43166667,-78.1436111
996,USGS,2107569,"CAPE FEAR RIVER AT CP AND L PLANT AT ROYSTER, NC",ST,34.28350259,-77.9969348,S,NAD83,NA,NA,NA,3030005,qw,95,NA,0,NA,wat,PHY,1646694,0,10/1/60,1960,9/1/61,1961,25,335,brunswick,"CAPE FEAR RIVER AT CP AND L PLANT AT ROYSTER, NC",34.28350259,-77.9969348
997,USGS,2107570,"CAPE FEAR RIVER NEAR PHOENIX, NC",ST,34.3307241,-78.0274917,S,NAD83,NA,NA,NA,3030005,dv,95,1,86678,NA,wat,NA,1646694,0,9/30/66,1966,4/9/69,1969,494,922,brunswick,"CAPE FEAR RIVER NEAR PHOENIX, NC",34.3307241,-78.0274917
998,USGS,2107570,"CAPE FEAR RIVER NEAR PHOENIX, NC",ST,34.3307241,-78.0274917,S,NAD83,NA,NA,NA,3030005,dv,95,2,86679,NA,wat,NA,1646694,0,9/30/66,1966,4/9/69,1969,494,922,brunswick,"CAPE FEAR RIVER NEAR PHOENIX, NC",34.3307241,-78.0274917
999,USGS,2107570,"CAPE FEAR RIVER NEAR PHOENIX, NC",ST,34.3307241,-78.0274917,S,NAD83,NA,NA,NA,3030005,dv,95,3,86680,NA,wat,NA,1646694,0,3/19/68,1968,9/30/68,1968,105,195,brunswick,"CAPE FEAR RIVER NEAR PHOENIX, NC",34.3307241,-78.0274917
1000,USGS,2107571,"CAPE FEAR RIVER NEAR NAVASSA, NC",ST,34.28405814,-77.9963792,S,NAD83,NA,NA,NA,3030005,dv,95,1,86684,NA,wat,NA,1646694,0,9/30/67,1967,9/29/69,1969,634,730,brunswick,"CAPE FEAR RIVER NEAR NAVASSA, NC",34.28405814,-77.9963792
1001,USGS,2107571,"CAPE FEAR RIVER NEAR NAVASSA, NC",ST,34.28405814,-77.9963792,S,NAD83,NA,NA,NA,3030005,dv,95,2,86685,NA,wat,NA,1646694,0,9/30/67,1967,9/29/69,1969,634,730,brunswick,"CAPE FEAR RIVER NEAR NAVASSA, NC",34.28405814,-77.9963792
1002,USGS,2107571,"CAPE FEAR RIVER NEAR NAVASSA, NC",ST,34.28405814,-77.9963792,S,NAD83,NA,NA,NA,3030005,dv,95,3,86686,NA,wat,NA,1646694,0,3/15/68,1968,1/24/69,1969,182,315,brunswick,"CAPE FEAR RIVER NEAR NAVASSA, NC",34.28405814,-77.9963792
1003,USGS,2107571,"CAPE FEAR RIVER NEAR NAVASSA, NC",ST,34.28405814,-77.9963792,S,NAD83,NA,NA,NA,3030005,qw,95,NA,0,NA,oth,PHY,1646694,0,12/17/69,1969,5/17/73,1973,13,1247,brunswick,"CAPE FEAR RIVER NEAR NAVASSA, NC",34.28405814,-77.9963792
1004,USGS,2107571,"CAPE FEAR RIVER NEAR NAVASSA, NC",ST,34.28405814,-77.9963792,S,NAD83,NA,NA,NA,3030005,qw,95,NA,0,NA,wat,PHY,1646694,0,7/15/69,1969,6/20/73,1973,44,1436,brunswick,"CAPE FEAR RIVER NEAR NAVASSA, NC",34.28405814,-77.9963792
1005,USGS,2107572,"CAPE FEAR RIVER AT ROYSTER, NC",ST,34.27100276,-77.9997126,S,NAD83,NA,NA,NA,3030005,qw,95,NA,0,NA,wat,PHY,1646694,0,12/15/61,1961,9/28/62,1962,31,287,brunswick,"CAPE FEAR RIVER AT ROYSTER, NC",34.27100276,-77.9997126
1006,USGS,2107576,"CAPE FEAR RIVER AT NAVASSA, NC",ST,34.2602222,-77.98763889,S,NAD83,0,1,NGVD29,3030005,dv,95,11,86698,NA,wat,NA,1646694,0,10/4/59,1959,8/30/60,1960,327,331,new hanover,"CAPE FEAR RIVER AT NAVASSA, NC",34.2602222,-77.98763889
1007,USGS,2107576,"CAPE FEAR RIVER AT NAVASSA, NC",ST,34.2602222,-77.98763889,S,NAD83,0,1,NGVD29,3030005,qw,95,NA,0,NA,wat,PHY,1646694,0,10/12/59,1959,9/1/61,1961,25,690,new hanover,"CAPE FEAR RIVER AT NAVASSA, NC",34.2602222,-77.98763889
1008,USGS,2107600,"NORTHEAST CAPE FEAR RIVER NEAR SEVEN SPRINGS, NC",ST,35.17238627,-77.9319287,S,NAD83,89.93,1,NGVD29,3030007,qw,95,NA,0,NA,wat,PHY,1646694,0,8/27/58,1958,8/29/61,1961,8,1098,duplin,"NORTHEAST CAPE FEAR RIVER NEAR SEVEN SPRINGS, NC",35.17238627,-77.9319287
1009,USGS,210782005,"NAHUNGA CREEK AT SR1301 NEAR WARSAW, NC",ST,35.0268324,-78.011098,S,NAD83,NA,NA,NA,3030007,dv,95,1,86723,NA,wat,NA,1646694,0,10/23/83,1983,9/10/89,1989,1899,2149,duplin,"NAHUNGA CREEK AT SR1301 NEAR WARSAW, NC",35.0268324,-78.011098
1010,USGS,210782005,"NAHUNGA CREEK AT SR1301 NEAR WARSAW, NC",ST,35.0268324,-78.011098,S,NAD83,NA,NA,NA,3030007,dv,95,2,86724,NA,wat,NA,1646694,0,10/23/83,1983,9/10/89,1989,1899,2149,duplin,"NAHUNGA CREEK AT SR1301 NEAR WARSAW, NC",35.0268324,-78.011098
1011,USGS,210782005,"NAHUNGA CREEK AT SR1301 NEAR WARSAW, NC",ST,35.0268324,-78.011098,S,NAD83,NA,NA,NA,3030007,dv,95,3,86725,NA,wat,NA,1646694,0,10/23/83,1983,9/10/89,1989,1910,2149,duplin,"NAHUNGA CREEK AT SR1301 NEAR WARSAW, NC",35.0268324,-78.011098
1012,USGS,210782005,"NAHUNGA CREEK AT SR1301 NEAR WARSAW, NC",ST,35.0268324,-78.011098,S,NAD83,NA,NA,NA,3030007,qw,95,NA,0,NA,wat,PHY,1646694,0,9/15/83,1983,4/22/13,2013,105,10812,duplin,"NAHUNGA CREEK AT SR1301 NEAR WARSAW, NC",35.0268324,-78.011098
1013,USGS,210782005,"NAHUNGA CREEK AT SR1301 NEAR WARSAW, NC",ST,35.0268324,-78.011098,S,NAD83,NA,NA,NA,3030007,qw,90095,NA,0,NA,wat,PHY,1646694,0,9/15/83,1983,8/9/90,1990,94,2520,duplin,"NAHUNGA CREEK AT SR1301 NEAR WARSAW, NC",35.0268324,-78.011098
1014,USGS,210787855,"GROVE CRK AT SR1375 NR WARSAW, NC",ST,34.9893328,-78.0097088,S,NAD83,NA,NA,NA,3030007,qw,95,NA,0,NA,wat,PHY,1646694,0,9/15/83,1983,8/9/90,1990,100,2520,duplin,"GROVE CRK AT SR1375 NR WARSAW, NC",34.9893328,-78.0097088
1015,USGS,210787855,"GROVE CRK AT SR1375 NR WARSAW, NC",ST,34.9893328,-78.0097088,S,NAD83,NA,NA,NA,3030007,qw,90095,NA,0,NA,wat,PHY,1646694,0,9/15/83,1983,8/9/90,1990,97,2520,duplin,"GROVE CRK AT SR1375 NR WARSAW, NC",34.9893328,-78.0097088
1016,USGS,210788875,"GROVE CRK AT SR1301 NR KENANSVILLE, NC",ST,34.96488839,-77.9733184,S,NAD83,100,1,NGVD29,3030007,dv,95,1,324145,NA,wat,NA,1646694,0,10/1/83,1983,9/30/89,1989,2155,2191,duplin,"GROVE CRK AT SR1301 NR KENANSVILLE, NC",34.96488839,-77.9733184
1017,USGS,210788875,"GROVE CRK AT SR1301 NR KENANSVILLE, NC",ST,34.96488839,-77.9733184,S,NAD83,100,1,NGVD29,3030007,dv,95,2,324144,NA,wat,NA,1646694,0,10/1/83,1983,9/30/89,1989,2155,2191,duplin,"GROVE CRK AT SR1301 NR KENANSVILLE, NC",34.96488839,-77.9733184
1018,USGS,210788875,"GROVE CRK AT SR1301 NR KENANSVILLE, NC",ST,34.96488839,-77.9733184,S,NAD83,100,1,NGVD29,3030007,dv,95,3,86744,NA,wat,NA,1646694,0,10/1/83,1983,9/30/89,1989,2155,2191,duplin,"GROVE CRK AT SR1301 NR KENANSVILLE, NC",34.96488839,-77.9733184
1019,USGS,210788875,"GROVE CRK AT SR1301 NR KENANSVILLE, NC",ST,34.96488839,-77.9733184,S,NAD83,100,1,NGVD29,3030007,qw,95,NA,0,NA,wat,PHY,1646694,0,9/15/83,1983,8/9/90,1990,100,2520,duplin,"GROVE CRK AT SR1301 NR KENANSVILLE, NC",34.96488839,-77.9733184
1020,USGS,210788875,"GROVE CRK AT SR1301 NR KENANSVILLE, NC",ST,34.96488839,-77.9733184,S,NAD83,100,1,NGVD29,3030007,qw,90095,NA,0,NA,wat,PHY,1646694,0,9/15/83,1983,8/9/90,1990,96,2520,duplin,"GROVE CRK AT SR1301 NR KENANSVILLE, NC",34.96488839,-77.9733184
1021,USGS,210789100,"GROVE CREEK AT KENANSVILLE, NC",ST,34.97044378,-77.9585957,S,NAD83,750,1,NGVD29,3030007,dv,95,1,86752,NA,wat,NA,1646694,0,10/1/83,1983,9/30/89,1989,1871,2191,duplin,"GROVE CREEK AT KENANSVILLE, NC",34.97044378,-77.9585957
1022,USGS,210789100,"GROVE CREEK AT KENANSVILLE, NC",ST,34.97044378,-77.9585957,S,NAD83,750,1,NGVD29,3030007,dv,95,2,86753,NA,wat,NA,1646694,0,10/1/83,1983,9/30/89,1989,1871,2191,duplin,"GROVE CREEK AT KENANSVILLE, NC",34.97044378,-77.9585957
1023,USGS,210789100,"GROVE CREEK AT KENANSVILLE, NC",ST,34.97044378,-77.9585957,S,NAD83,750,1,NGVD29,3030007,dv,95,3,86754,NA,wat,NA,1646694,0,10/1/83,1983,9/30/89,1989,1887,2191,duplin,"GROVE CREEK AT KENANSVILLE, NC",34.97044378,-77.9585957
1024,USGS,210789100,"GROVE CREEK AT KENANSVILLE, NC",ST,34.97044378,-77.9585957,S,NAD83,750,1,NGVD29,3030007,qw,95,NA,0,NA,wat,PHY,1646694,0,9/15/83,1983,8/9/90,1990,100,2520,duplin,"GROVE CREEK AT KENANSVILLE, NC",34.97044378,-77.9585957
1025,USGS,210789100,"GROVE CREEK AT KENANSVILLE, NC",ST,34.97044378,-77.9585957,S,NAD83,750,1,NGVD29,3030007,qw,90095,NA,0,NA,wat,PHY,1646694,0,9/15/83,1983,8/9/90,1990,98,2520,duplin,"GROVE CREEK AT KENANSVILLE, NC",34.97044378,-77.9585957
1026,USGS,210789120,"GROVE CRK NR KENANSVILLE, NC",ST,34.97377676,-77.91359399,S,NAD83,NA,NA,NA,3030007,qw,95,NA,0,NA,wat,PHY,1646694,0,9/15/83,1983,8/9/90,1990,99,2520,duplin,"GROVE CRK NR KENANSVILLE, NC",34.97377676,-77.91359399
1027,USGS,210789120,"GROVE CRK NR KENANSVILLE, NC",ST,34.97377676,-77.91359399,S,NAD83,NA,NA,NA,3030007,qw,90095,NA,0,NA,wat,PHY,1646694,0,9/15/83,1983,8/9/90,1990,95,2520,duplin,"GROVE CRK NR KENANSVILLE, NC",34.97377676,-77.91359399
1028,USGS,210797940,"LIMESTONE CREEK AT NC 24 NEAR HADLEY, NC",ST,34.91544227,-77.6924743,S,NAD83,20,1,NGVD29,3030007,qw,95,NA,0,NA,wat,PHY,1646694,0,8/19/86,1986,6/10/88,1988,8,661,duplin,"LIMESTONE CREEK AT NC 24 NEAR HADLEY, NC",34.91544227,-77.6924743
1029,USGS,210797940,"LIMESTONE CREEK AT NC 24 NEAR HADLEY, NC",ST,34.91544227,-77.6924743,S,NAD83,20,1,NGVD29,3030007,qw,90095,NA,0,NA,wat,PHY,1646694,0,4/16/87,1987,6/10/88,1988,7,421,duplin,"LIMESTONE CREEK AT NC 24 NEAR HADLEY, NC",34.91544227,-77.6924743
1030,USGS,2108000,"NORTHEAST CAPE FEAR RIVER NEAR CHINQUAPIN, NC",ST,34.82888889,-77.8322222,S,NAD83,16.3,0.1,NAVD88,3030007,qw,95,NA,0,NA,wat,PHY,1646694,0,2/2/55,1955,9/30/99,1999,88,16311,duplin,"NORTHEAST CAPE FEAR RIVER NEAR CHINQUAPIN, NC",34.82888889,-77.8322222
